"TIMESTAMP","RECORD","VWC","EC","T","DateTime_YSI","Battery","Conductivity","Temperature","Turbidity","Depth","DateTime_spv3","Turb_spv3","TSSeq","TOCeq","DOCeq","NO3eq","Temp_spv3"
"2024-03-26 03:15:00",2572,0.406,0.157,6.282,260324,0,212.4,9.41,18.37,0.148,"2051-02-22 22:11:02.000008",90,60,21,7.281,2.016,8.44
"2024-03-26 03:30:00",2573,0.406,0.157,6.282,260324,0,203,9.37,18.15,0.148,"2051-06-27 22:11:02.000008",94,62.75,21.38,7.188,2,8.44
"2024-03-26 03:45:00",2574,0.406,0.157,6.282,260324,0,209,9.33,18.15,0.148,"2050-12-21 21:11:02.000008",88,58.75,20.88,7.25,2.016,8.31
"2024-03-26 04:00:00",2575,0.405,0.157,5.766,260324,0,198.4,9.29,18.24,0.147,"2050-12-21 21:11:02.000008",88,58.75,20.88,7.25,2.016,8.31
"2024-03-26 04:15:00",2576,0.405,0.157,5.766,260324,0,213.5,9.27,18.11,0.145,"2050-06-17 21:11:02.000008",82,55,20.38,7.375,2.031,8.31
"2024-03-26 04:30:00",2577,0.405,0.157,5.766,260324,0,197.6,9.24,21.93,0.145,"2050-08-19 21:11:02.000008",84.5,56.5,20.5,7.344,2.016,8.25
"2024-03-26 04:45:00",2578,0.405,0.157,5.766,260324,0,205,9.21,17.93,0.146,"2050-08-19 21:11:02.000008",84.5,56.5,20.5,7.344,2.016,8.25
"2024-03-26 05:15:00",2579,0.405,0.157,5.766,260324,0,205.7,9.14,18.18,0.14,"2051-08-29 22:11:01.000008",96.5,64,21.5,7.188,1.977,8.13
"2024-03-26 05:30:00",2580,0.405,0.157,5.766,260324,0,206,9.11,17.96,0.138,"2051-08-29 22:11:01.000008",96.5,64,21.5,7.188,1.977,8.13
"2024-03-26 06:00:00",2581,0.405,0.156,5.044,260324,0,206.9,9.04,17.82,0.137,"2051-05-27 22:11:01.000008",93.5,62.5,21.25,7.188,1.969,8.06
"2024-03-26 06:15:00",2582,0.405,0.156,5.044,260324,0,204.4,8.99,17.77,0.137,"2051-05-27 22:11:01.000008",93.5,62.5,21.25,7.188,1.969,8.06
"2024-03-26 06:30:00",2583,0.405,0.156,5.044,260324,0,204.2,8.95,17.85,0.137,"2051-05-27 22:11:01.000007",93,62,21.25,7.188,1.984,7.938
"2024-03-26 06:45:00",2584,0.405,0.156,5.044,260324,0,206.7,8.92,17.78,0.139,"2051-04-25 22:11:02.000007",92,61.5,21.25,7.219,2,7.938
"2024-03-26 07:00:00",2585,0.405,0.157,5.715,260324,0,205.8,8.9,17.01,0.139,"2051-04-25 22:11:02.000007",92,61.5,21.25,7.219,2,7.938
"2024-03-26 07:15:00",2586,0.405,0.157,5.715,260324,0,204.6,8.89,17.83,0.138,"2051-04-25 22:11:01.000007",92.5,61.75,21.25,7.25,1.984,7.938
"2024-03-26 07:30:00",2587,0.405,0.157,5.715,260324,0,195.7,8.88,17.65,0.141,"2051-07-28 22:11:01.000007",95,63.5,21.5,7.188,1.953,7.875
"2024-03-26 07:45:00",2588,0.405,0.157,5.715,260324,0,191.3,8.88,17.57,0.15,"2051-07-28 22:11:01.000007",95,63.5,21.5,7.188,1.953,7.875
"2024-03-26 08:00:00",2589,0.405,0.156,6.219,260324,0,210.7,8.89,21.64,0.153,"2051-07-29 22:11:01.000007",95.5,64,21.63,7.156,1.969,7.875
"2024-03-26 08:15:00",2590,0.405,0.156,6.219,260324,0,199,8.91,20.7,0.156,"2051-07-29 22:11:01.000007",95.5,64,21.63,7.156,1.969,7.875
"2024-03-26 08:30:00",2591,0.405,0.156,6.219,260324,0,205.1,8.93,19.93,0.152,"2051-05-27 22:11:01.000007",93.5,62.5,21.38,7.281,1.969,7.938
"2024-03-26 08:45:00",2592,0.405,0.156,6.219,260324,0,198.9,8.96,20.33,0.154,"2051-05-27 22:11:01.000007",93,62,21.38,7.25,1.977,7.938
"2024-03-26 09:00:00",2593,0.405,0.156,6.767,260324,0,193.1,9,20.92,0.155,"2051-05-27 22:11:01.000007",93,62,21.38,7.25,1.977,7.938
"2024-03-26 09:15:00",2594,0.405,0.156,6.767,260324,0,194.6,9.03,20.53,0.156,"2051-08-29 22:11:01.000008",96,64,21.63,7.188,1.977,8
"2024-03-26 09:30:00",2595,0.405,0.156,6.767,260324,0,196.5,9.07,18.51,0.159,"2051-04-26 22:11:01.000008",92.5,62,21.38,7.344,1.984,8.06
"2024-03-26 09:45:00",2596,0.405,0.156,6.767,260324,0,194.7,9.1,18.47,0.167,"2051-04-26 22:11:01.000008",92.5,62,21.38,7.344,1.984,8.06
"2024-03-26 10:00:00",2597,0.405,0.156,6.927,260324,0,192.5,9.14,19.43,0.165,"2051-08-29 22:11:01.000008",96.5,64,21.63,7.25,1.969,8.13
"2024-03-26 10:15:00",2598,0.405,0.156,6.927,260324,0,196.6,9.19,19.72,0.163,"2052-03-03 23:11:01.000008",102.5,68,22.13,7.125,1.938,8.19
"2024-03-26 10:30:00",2599,0.405,0.156,6.927,260324,0,198.4,9.24,18.78,0.156,"2052-03-03 23:11:01.000008",102.5,68,22.13,7.125,1.938,8.19
"2024-03-26 11:00:00",2600,0.405,0.156,7.807,260324,0,199.9,9.34,17.89,0.151,"2052-02-01 23:11:01.000008",101.5,67.5,22.13,7.25,1.953,8.31
"2024-03-26 11:15:00",2601,0.405,0.156,7.807,260324,0,199.5,9.39,17.24,0.149,"2052-02-01 23:11:01.000008",101.5,67.5,22.13,7.25,1.953,8.31
"2024-03-26 11:45:00",2602,0.405,0.156,7.807,260324,0,199.5,9.5,16.97,0.145,"2052-03-03 23:11:01.000008",102.5,68,22.25,7.063,1.945,8.5
"2024-03-26 12:00:00",2603,0.405,0.156,7.67,260324,0,198.2,9.52,16.46,0.145,"2052-03-03 23:11:01.000008",102.5,68,22.25,7.063,1.945,8.5
"2024-03-26 12:15:00",2604,0.405,0.156,7.67,260324,0,196.9,9.59,17.37,0.14,"2051-12-01 23:11:01.000008",99.5,66.5,22,7.219,1.953,8.56
"2024-03-26 12:30:00",2605,0.405,0.156,7.67,260324,0,191.8,9.67,17.05,0.138,"2052-02-01 23:11:01.000008",101,67.5,22.13,7.281,1.953,8.63
"2024-03-26 12:45:00",2606,0.405,0.156,7.67,260324,0,199.1,9.72,16.51,0.132,"2052-02-01 23:11:01.000008",101,67.5,22.13,7.281,1.953,8.63
"2024-03-26 13:00:00",2607,0.405,0.157,8.28,260324,0,202,9.78,16.97,0.125,"2051-12-01 23:11:01.000008",99.5,66,22.13,7.25,1.922,8.75
"2024-03-26 13:15:00",2608,0.405,0.157,8.28,260324,0,200.4,9.86,16.71,0.122,"2051-09-28 22:11:01.000008",97,64.5,21.88,7.344,1.945,8.81
"2024-03-26 13:30:00",2609,0.405,0.157,8.28,260324,0,200,9.92,17.01,0.122,"2051-09-28 22:11:01.000008",97,64.5,21.88,7.344,1.945,8.81
"2024-03-26 13:45:00",2610,0.405,0.157,8.28,260324,0,188.7,10,17.17,0.121,"2051-12-31 23:11:01.000009",100,66.5,22.13,7.344,1.938,9
"2024-03-26 14:00:00",2611,0.405,0.157,9.08,260324,0,193.5,10.05,17.06,0.12,"2051-12-31 23:11:01.000009",100,66.5,22.13,7.344,1.938,9
"2024-03-26 14:15:00",2612,0.405,0.157,9.08,260324,0,194.8,10.08,17.86,0.121,"2052-02-01 23:11:01.000009",101,67.5,22.25,7.313,1.938,9.06
"2024-03-26 14:30:00",2613,0.405,0.157,9.08,260324,0,189.7,10.13,17.35,0.119,"2051-09-28 22:11:01.000009",97,64.5,21.88,7.375,1.969,9.13
"2024-03-26 14:45:00",2614,0.405,0.157,9.08,260324,0,190.9,10.16,16.75,0.111,"2051-09-28 22:11:01.000009",97,64.5,21.88,7.375,1.969,9.13
"2024-03-26 15:00:00",2615,0.406,0.158,7.438,260324,0,191.8,10.18,17.41,0.115,"2051-10-31 23:11:01.000009",98.5,66,22,7.344,1.938,9.13
"2024-03-26 15:15:00",2616,0.406,0.158,7.438,260324,0,190.8,10.18,18.35,0.112,"2052-07-07 23:11:01.000009",106.5,71,22.75,7.25,1.898,9.19
"2024-03-26 15:30:00",2617,0.406,0.158,7.438,260324,0,191.6,10.16,18.43,0.117,"2052-07-07 23:11:01.000009",106.5,71,22.75,7.25,1.898,9.19
"2024-03-26 15:45:00",2618,0.406,0.158,7.438,260324,0,190.3,10.16,18.87,0.116,"2051-04-25 22:11:01.000009",92,61.75,21.63,7.531,1.961,9.13
"2024-03-26 16:00:00",2619,0.429,0.168,6.815,260324,0,190.4,10.16,18.18,0.115,"2050-11-20 22:11:01.000009",87,58.5,21.25,7.438,1.977,9.19
"2024-03-26 16:15:00",2620,0.429,0.168,6.815,260324,0,188.7,10.14,18.56,0.131,"2050-11-20 22:11:01.000009",87,58.5,21.25,7.438,1.977,9.19
"2024-03-26 16:45:00",2621,0.429,0.168,6.815,260324,0,189.1,10.11,17.19,0.153,"2050-07-19 22:11:01.000009",83.5,56,21.13,7.594,1.938,9.06
"2024-03-26 17:00:00",2622,0.425,0.166,7.096,260324,0,187.2,10.12,17.37,0.151,"2050-07-19 22:11:01.000009",83.5,56,21.13,7.594,1.938,9.06
"2024-03-26 17:30:00",2623,0.425,0.166,7.096,260324,0,163.7,10.06,20.9,0.156,"2053-08-18 03:12:01.000009",119,79.5,26.5,8.38,1.672,9.06
"2024-03-26 17:45:00",2624,0.425,0.166,7.096,260324,0,151.5,10.01,22.37,0.173,"2053-08-18 03:12:01.000009",119,79.5,26.5,8.38,1.672,9.06
"2024-03-26 18:00:00",2625,0.421,0.165,6.491,260324,0,155,9.97,22.09,0.199,"2045-03-28 20:16:01.000009",21,14.88,19.75,12.06,1.648,9
"2024-03-26 18:15:00",2626,0.421,0.165,6.491,260324,0,168.5,10.04,21.19,0.222,"2044-10-23 19:15:01.000009",16.5,11.81,18.75,11.63,1.711,9
"2024-03-26 18:30:00",2627,0.421,0.165,6.491,260324,0,179.7,10.09,21.37,0.232,"2044-10-23 19:15:01.000009",16.5,11.81,18.75,11.63,1.711,9
"2024-03-26 18:45:00",2628,0.421,0.165,6.491,260324,0,183.1,10.14,21.68,0.236,"2044-04-19 19:15:01.000009",10.94,8.19,18.38,11.56,1.719,9.13
"2024-03-26 19:00:00",2629,0.419,0.164,6.153,260324,0,180.9,10.17,21.56,0.241,"2044-05-20 19:15:01.000009",11.25,8.44,18.38,11.44,1.688,9.13
"2024-03-26 19:15:00",2630,0.419,0.164,6.153,260324,0,178.1,10.19,21.87,0.237,"2044-05-20 19:15:01.000009",11.25,8.44,18.38,11.44,1.688,9.13
"2024-03-26 19:30:00",2631,0.419,0.164,6.153,260324,0,176.3,10.19,22.09,0.232,"2044-05-20 19:15:01.000009",11,8.31,18.88,11.81,1.617,9.19
"2024-03-26 19:45:00",2632,0.419,0.164,6.153,260324,0,176.9,10.18,22.52,0.227,"2044-05-20 19:15:01.000009",11,8.31,18.88,11.81,1.617,9.19
"2024-03-26 20:00:00",2633,0.418,0.163,6.094,260324,0,173.8,10.17,25.01,0.225,"2044-05-20 20:15:01.000009",11.75,8.81,19.25,11.94,1.57,9.13
"2024-03-26 20:15:00",2634,0.418,0.163,6.094,260324,0,175.6,10.16,24.01,0.217,"2044-10-23 20:15:01.000009",16,11.63,19.38,11.81,1.531,9.19
"2024-03-26 20:30:00",2635,0.418,0.163,6.094,260324,0,177.7,10.16,22.79,0.213,"2044-10-23 20:15:01.000009",16,11.63,19.38,11.81,1.531,9.19
"2024-03-26 20:45:00",2636,0.418,0.163,6.094,260324,0,180.3,10.15,20.93,0.205,"2045-04-29 20:15:01.000009",22.88,16.13,19.25,11.44,1.555,9.13
"2024-03-26 21:00:00",2637,0.417,0.162,6.231,260324,0,176.9,10.14,21.06,0.197,"2049-01-01 22:13:01.000009",65,43.75,21,9,1.766,9.13
"2024-03-26 21:15:00",2638,0.417,0.162,6.231,260324,0,176.8,10.13,20.4,0.193,"2049-01-01 22:13:01.000009",65,43.75,21,9,1.766,9.13
"2024-03-26 21:30:00",2639,0.417,0.162,6.231,260324,0,185.5,10.12,20.88,0.191,"2049-08-08 22:12:01.000009",72,48.75,21.13,8.56,1.734,9.13
"2024-03-26 21:45:00",2640,0.417,0.162,6.231,260324,0,184,10.09,22.94,0.181,"2047-12-24 20:13:01.000009",53,36,19.75,9.25,1.844,9.06
"2024-03-26 22:00:00",2641,0.416,0.162,6.249,260324,0,185.7,10.07,23.17,0.176,"2047-12-24 20:13:01.000009",53,36,19.75,9.25,1.844,9.06
"2024-03-26 22:30:00",2642,0.416,0.162,6.249,260324,0,185.8,10.03,19.85,0.168,"2049-12-12 22:12:01.000009",76.5,51.75,21.5,8.38,1.75,9
"2024-03-26 22:45:00",2643,0.416,0.162,6.249,260324,0,186.5,10,19.04,0.161,"2049-12-12 22:12:01.000009",76.5,51.75,21.5,8.38,1.75,9
"2024-03-26 23:15:00",2644,0.416,0.162,6.249,260324,0,188,9.95,18.7,0.158,"2050-10-20 22:12:01.000008",86,57.75,21.88,8.06,1.711,8.94
"2024-03-26 23:30:00",2645,0.416,0.162,6.249,260324,0,194.5,9.92,18.73,0.153,"2050-10-20 22:12:01.000008",86,57.75,21.88,8.06,1.711,8.94
"2024-03-26 23:45:00",2646,0.416,0.162,6.249,260324,0,197.5,9.9,18.77,0.147,"2049-12-12 22:12:01.000008",76.5,51.5,21.13,8.25,1.773,8.88
"2024-03-27 00:00:00",2647,0.415,0.16,6.3,260324,0,195.5,9.87,18.89,0.144,"2050-05-17 22:12:01.000008",81.5,54.75,21.5,8.13,1.75,8.81
"2024-03-27 00:15:00",2648,0.415,0.16,6.3,270324,0,195.8,9.84,19.06,0.141,"2050-05-17 22:12:01.000008",81.5,54.75,21.5,8.13,1.75,8.81
"2024-03-27 00:30:00",2649,0.415,0.16,6.3,270324,0,197,9.82,19.05,0.134,"2052-01-02 00:11:01.000008",100.5,67,23.38,7.75,1.688,8.81
"2024-03-27 00:45:00",2650,0.415,0.16,6.3,270324,0,195.7,9.8,18.71,0.134,"2049-04-05 21:12:01.000008",68,45.75,20.38,8.5,1.867,8.81
"2024-03-27 01:00:00",2651,0.415,0.16,6.36,270324,0,196.4,9.78,18.68,0.132,"2049-04-05 21:12:01.000008",68,45.75,20.38,8.5,1.867,8.81
"2024-03-27 01:15:00",2652,0.415,0.16,6.36,270324,0,196.7,9.77,18.6,0.13,"2052-12-11 01:11:01.000008",111,74,24.38,7.563,1.648,8.75
"2024-03-27 01:30:00",2653,0.415,0.16,6.36,270324,0,194.9,9.75,18.45,0.125,"2052-12-11 01:11:01.000008",111,74,24.38,7.563,1.648,8.75
"2024-03-27 01:45:00",2654,0.415,0.16,6.36,270324,0,196.7,9.73,18.36,0.126,"2053-12-21 02:11:01.000008",123.5,82.5,25.75,7.406,1.594,8.75
"2024-03-27 02:00:00",2655,0.414,0.16,6.395,270324,0,196.3,9.71,18.34,0.123,"2054-11-30 04:11:01.000008",134,89.5,27.13,7.406,1.531,8.69
"2024-03-27 02:15:00",2656,0.414,0.16,6.395,270324,0,195.4,9.7,18.4,0.121,"2054-11-30 04:11:01.000008",134,89.5,27.13,7.406,1.531,8.69
"2024-03-27 02:30:00",2657,0.414,0.16,6.395,270324,0,195.9,9.68,18.43,0.121,"2054-05-27 03:11:01.000008",128,86,26.25,7.313,1.586,8.69
"2024-03-27 02:45:00",2658,0.414,0.16,6.395,270324,0,198.1,9.67,18.15,0.117,"2055-02-01 04:11:01.000008",136,91,27.13,7.25,1.539,8.69
"2024-03-27 03:00:00",2659,0.414,0.159,6.491,270324,0,198.4,9.65,18.16,0.117,"2055-02-01 04:11:01.000008",136,91,27.13,7.25,1.539,8.69
"2024-03-27 03:15:00",2660,0.414,0.159,6.491,270324,0,198.4,9.64,18.06,0.114,"2054-03-25 02:11:01.000008",126,84,25.88,7.344,1.625,8.63
"2024-03-27 03:30:00",2661,0.414,0.159,6.491,270324,0,197.4,9.63,20.19,0.114,"2056-05-15 06:11:01.000008",151,101,29.13,7.125,1.555,8.63
"2024-03-27 03:45:00",2662,0.414,0.159,6.491,270324,0,197.3,9.62,19.67,0.115,"2056-05-15 06:11:01.000008",151,101,29.13,7.125,1.555,8.63
"2024-03-27 04:15:00",2663,0.414,0.159,6.491,270324,0,202.5,9.59,17.93,0.113,"1921-12-25 02:41:45.000008",171,114.5,32,6.969,1.461,8.63
"2024-03-27 04:30:00",2664,0.414,0.159,6.491,270324,0,201.2,9.58,17.56,0.112,"1921-12-25 02:41:45.000008",171,114.5,32,6.969,1.461,8.63
"2024-03-27 05:00:00",2665,0.413,0.16,6.452,270324,0,199.5,9.56,17.49,0.117,"1923-05-09 09:44:44.000008",187,125,39,9.88,0.793,8.56
"2024-03-27 05:15:00",2666,0.413,0.16,6.452,270324,0,197.4,9.55,17.39,0.114,"1923-05-09 09:44:44.000008",187,125,39,9.88,0.793,8.56
"2024-03-27 05:30:00",2667,0.413,0.16,6.452,270324,0,194.1,9.54,17.36,0.115,"1923-03-07 09:45:44.000008",185,123.5,39.5,10.44,0.75,8.56
"2024-03-27 05:45:00",2668,0.413,0.16,6.452,270324,0,190.9,9.53,17.66,0.11,"1923-03-08 09:45:44.000008",185,124,39.5,10.31,0.746,8.5
"2024-03-27 06:00:00",2669,0.413,0.159,6.503,270324,0,197.2,9.52,17.63,0.113,"1923-03-08 09:45:44.000008",185,124,39.5,10.31,0.746,8.5
"2024-03-27 06:15:00",2670,0.413,0.159,6.503,270324,0,189.5,9.52,17.73,0.114,"1923-01-04 10:46:44.000008",183,122.5,40.75,11.44,0.801,8.5
"2024-03-27 06:30:00",2671,0.413,0.159,6.503,270324,0,201.9,9.51,18.3,0.114,"1923-07-11 10:46:44.000008",189,126.5,40.75,11.06,0.773,8.5
"2024-03-27 06:45:00",2672,0.413,0.159,6.503,270324,0,207.2,9.51,17.69,0.114,"1923-07-11 10:46:44.000008",189,126.5,40.75,11.06,0.773,8.5
"2024-03-27 07:00:00",2673,0.415,0.16,6.761,270324,0,197.2,9.51,17.8,0.116,"1923-04-08 10:46:44.000008",186,124.5,40.75,11.06,0.773,8.5
"2024-03-27 07:15:00",2674,0.415,0.16,6.761,270324,0,202.5,9.52,17.63,0.115,"1923-04-08 10:46:44.000008",186,124.5,40.75,11.06,0.773,8.5
"2024-03-27 07:30:00",2675,0.415,0.16,6.761,270324,0,203.5,9.54,17.36,0.118,"1923-10-12 10:45:44.000008",192,128,40.75,10.56,0.785,8.5
"2024-03-27 07:45:00",2676,0.415,0.16,6.761,270324,0,205.8,9.57,18.51,0.117,"1923-11-13 11:46:44.000008",193,129,41.5,11.25,0.773,8.56
"2024-03-27 08:00:00",2677,0.416,0.16,7.84,270324,0,205.1,9.61,17.58,0.121,"1923-11-13 11:46:44.000008",193,129,41.5,11.25,0.773,8.56
"2024-03-27 08:15:00",2678,0.416,0.16,7.84,270324,0,205.1,9.64,16.86,0.124,"1923-09-11 11:46:44.000008",191,127.5,41.5,11.44,0.801,8.56
"2024-03-27 08:30:00",2679,0.416,0.16,7.84,270324,0,208.1,9.71,16.92,0.121,"1923-11-13 12:46:44.000008",193,129,42,11.56,0.879,8.69
"2024-03-27 08:45:00",2680,0.416,0.16,7.84,270324,0,209,9.77,18.69,0.126,"1923-11-13 12:46:44.000008",193,129,42,11.56,0.879,8.69
"2024-03-27 09:00:00",2681,0.416,0.161,8.95,270324,0,210.7,9.86,16.86,0.128,"1924-03-16 12:46:44.000008",197,131,42.25,11.44,0.832,8.75
"2024-03-27 09:15:00",2682,0.416,0.161,8.95,270324,0,204.4,10.01,28.75,0.127,"1924-08-20 12:46:44.000009",202,135,42.75,11.5,0.891,9
"2024-03-27 09:30:00",2683,0.416,0.161,8.95,270324,0,216.5,10.13,16.97,0.128,"1924-08-20 12:46:44.000009",202,135,42.75,11.5,0.891,9
"2024-03-27 10:00:00",2684,0.415,0.162,9.85,270324,0,212.5,10.42,21.09,0.134,"1925-02-23 16:48:44.000009",208,138,46.5,13.81,0.855,9.38
"2024-03-27 10:15:00",2685,0.415,0.162,9.85,270324,0,212.9,10.58,17.29,0.139,"1925-02-23 16:48:44.000009",208,138,46.5,13.81,0.855,9.38
"2024-03-27 10:45:00",2686,0.415,0.162,9.85,270324,0,216.7,10.92,16.97,0.137,"1925-09-29 18:49:45.000009",215,142,48.5,14.94,1.406,9.88
"2024-03-27 11:00:00",2687,0.415,0.162,11.36,270324,0,214.4,11.14,16.8,0.137,"1925-09-29 18:49:45.000009",215,142,48.5,14.94,1.406,9.88
"2024-03-27 11:15:00",2688,0.415,0.162,11.36,270324,0,212.2,11.43,16.71,0.135,"1925-08-29 19:50:45.00001",214,141,49,15.56,1.516,10.31
"2024-03-27 11:30:00",2689,0.415,0.162,11.36,270324,0,212.5,11.65,16.66,0.132,"1924-08-19 14:48:44.00001",202,134,44.75,13,0.945,10.56
"2024-03-27 11:45:00",2690,0.415,0.162,11.36,270324,0,203.2,11.81,16.83,0.134,"1924-08-19 14:48:44.00001",202,134,44.75,13,0.945,10.56
"2024-03-27 12:00:00",2691,0.414,0.164,13.02,270324,0,203.4,12.09,16.81,0.134,"1924-12-23 14:47:44.000011",206,137,44.5,12.19,0.715,11
"2024-03-27 12:15:00",2692,0.414,0.164,13.02,270324,0,205.2,12.32,16.65,0.134,"1924-12-20 14:47:44.000011",206,134,44,12.63,0.742,11.25
"2024-03-27 12:30:00",2693,0.414,0.164,13.02,270324,0,205.9,12.51,16.68,0.135,"1924-07-20 14:47:44.000011",201,134,44,12.63,0.742,11.25
"2024-03-27 12:45:00",2694,0.414,0.164,13.02,270324,0,203.9,12.7,16.77,0.136,"1925-03-27 14:46:44.000011",209,139,44.25,11.69,0.676,11.63
"2024-03-27 13:00:00",2695,0.414,0.166,13.45,270324,0,209.7,12.92,16.79,0.136,"1925-03-27 14:46:44.000011",209,139,44.25,11.69,0.676,11.63
"2024-03-27 13:15:00",2696,0.414,0.166,13.45,270324,0,206.1,13.09,16.8,0.133,"1924-05-19 14:47:44.000011",199,133,44.25,12.56,0.676,11.81
"2024-03-27 13:30:00",2697,0.414,0.166,13.45,270324,0,209.7,13.34,16.79,0.128,"1925-05-29 15:47:44.000012",211,141,45.25,12.25,0.605,12.25
"2024-03-27 13:45:00",2698,0.414,0.166,13.45,270324,0,198.4,13.59,17.04,0.126,"1925-05-29 15:47:44.000012",211,141,45.25,12.25,0.605,12.25
"2024-03-27 14:00:00",2699,0.413,0.167,14.53,270324,0,205.6,13.75,17.11,0.125,"1923-05-08 14:49:44.000012",187,124.5,44.25,14.06,0.77,12.44
"2024-03-27 14:15:00",2700,0.413,0.167,14.53,270324,0,212.8,14,16.62,0.122,"1923-03-07 14:49:44.000012",185,123,44.25,14.38,0.785,12.88
"2024-03-27 14:30:00",2701,0.413,0.167,14.53,270324,0,212,14.2,17.31,0.124,"1923-03-07 14:49:44.000012",185,123,44.25,14.38,0.785,12.88
"2024-03-27 14:45:00",2702,0.413,0.167,14.53,270324,0,209.9,14.37,18.22,0.124,"1923-10-12 14:49:44.000013",192,128,44.75,14,0.738,13.06
"2024-03-27 15:00:00",2703,0.413,0.168,16.06,270324,0,210.3,14.54,21.73,0.122,"1923-11-12 15:49:44.000013",193,128,45,14.13,0.844,13.44
"2024-03-27 15:15:00",2704,0.413,0.168,16.06,270324,0,210,14.72,18.72,0.118,"1923-11-12 15:49:44.000013",193,128,45,14.13,0.844,13.44
"2024-03-27 15:45:00",2705,0.413,0.168,16.06,270324,0,212.2,14.95,19.22,0.119,"1923-04-07 13:49:45.000013",186,123,43.75,14.31,1.094,13.81
"2024-03-27 16:00:00",2706,0.412,0.172,16.75,270324,0,205.9,15.03,18.6,0.118,"1923-04-07 13:49:45.000013",186,123,43.75,14.31,1.094,13.81
"2024-03-27 16:30:00",2707,0.412,0.172,16.75,270324,0,206.3,15.12,18.5,0.115,"1924-04-16 14:48:45.000014",198,131,44.5,13.88,1.117,14
"2024-03-27 16:45:00",2708,0.412,0.172,16.75,270324,0,204.1,15.1,18.69,0.114,"1924-04-16 14:48:45.000014",198,131,44.5,13.88,1.117,14
"2024-03-27 17:00:00",2709,0.412,0.172,14.42,270324,0,204.9,15.06,17.36,0.113,"1924-07-19 14:48:45.000014",201,133,44.5,13.56,1.18,14
"2024-03-27 17:15:00",2710,0.412,0.172,14.42,270324,0,206,15,18.03,0.112,"1924-08-18 14:49:45.000013",202,133,44.75,14.06,1.156,13.94
"2024-03-27 17:30:00",2711,0.412,0.172,14.42,270324,0,208.8,14.91,17.98,0.115,"1924-08-18 14:49:45.000013",202,133,44.75,14.06,1.156,13.94
"2024-03-27 17:45:00",2712,0.412,0.172,14.42,270324,0,207.9,14.81,17.9,0.113,"1923-05-08 14:49:45.000013",187,124.5,44,14.44,1.148,13.69
"2024-03-27 18:00:00",2713,0.411,0.172,12.2,270324,0,212,14.69,17.92,0.116,"1923-10-11 14:49:45.000013",192,127.5,44.5,14.44,1.18,13.56
"2024-03-27 18:15:00",2714,0.411,0.172,12.2,270324,0,216,14.57,18.07,0.115,"1923-10-11 14:49:45.000013",192,127.5,44.5,14.44,1.18,13.56
"2024-03-27 18:30:00",2715,0.411,0.172,12.2,270324,0,217.8,14.43,18.1,0.111,"1924-06-17 15:49:45.000013",200,132,45,14,1.109,13.38
"2024-03-27 18:45:00",2716,0.411,0.172,12.2,270324,0,217.5,14.29,18.07,0.111,"1924-06-17 15:49:45.000013",200,132,45,14,1.109,13.38
"2024-03-27 19:00:00",2717,0.411,0.172,10.35,270324,0,218.4,14.15,18.08,0.112,"1925-09-30 16:48:44.000013",215,143,46.25,13.31,0.973,13.19
"2024-03-27 19:15:00",2718,0.411,0.172,10.35,270324,0,208.1,14.01,21.42,0.114,"1927-07-19 17:47:44.000012",236,157,47.75,12.31,0.855,12.94
"2024-03-27 19:30:00",2719,0.411,0.172,10.35,270324,0,213.5,13.87,18.47,0.114,"1927-07-19 17:47:44.000012",236,157,47.75,12.31,0.855,12.94
"2024-03-27 19:45:00",2720,0.411,0.172,10.35,270324,0,207,13.74,18.59,0.113,"1926-10-09 17:47:44.000012",227,150,47.5,12.94,0.805,12.81
"2024-03-27 20:00:00",2721,0.411,0.17,9.07,270324,0,201.5,13.61,18.45,0.112,"1926-06-07 17:48:44.000012",223,148,47.25,13,0.887,12.56
"2024-03-27 20:15:00",2722,0.411,0.17,9.07,270324,0,201.2,13.48,18.01,0.113,"1926-06-07 17:48:44.000012",223,148,47.25,13,0.887,12.56
"2024-03-27 20:30:00",2723,0.411,0.17,9.07,270324,0,208.2,13.37,18.12,0.112,"1926-08-09 17:47:44.000012",225,150,47.25,12.88,0.824,12.44
"2024-03-27 20:45:00",2724,0.411,0.17,9.07,270324,0,204.5,13.24,18.33,0.108,"1925-05-27 16:49:45.000012",211,139,46,14,1.422,12.19
"2024-03-27 21:00:00",2725,0.41,0.169,8.39,270324,0,204.9,13.13,18.2,0.112,"1925-05-27 16:49:45.000012",211,139,46,14,1.422,12.19
"2024-03-27 21:30:00",2726,0.41,0.169,8.39,270324,0,204.2,12.92,17.38,0.112,"1926-12-12 17:48:44.000011",229,152,47.25,13.38,0.91,11.88
"2024-03-27 21:45:00",2727,0.41,0.169,8.39,270324,0,205.7,12.83,17.42,0.113,"1926-12-12 17:48:44.000011",229,152,47.25,13.38,0.91,11.88
"2024-03-27 22:15:00",2728,0.41,0.169,8.39,270324,0,200.9,12.66,17.22,0.112,"1926-10-10 17:48:44.000011",227,151,47.25,13.31,0.938,11.63
"2024-03-27 22:30:00",2729,0.41,0.169,8.39,270324,0,198.2,12.58,17.55,0.111,"1926-10-10 17:48:44.000011",227,151,47.25,13.31,0.938,11.63
